"time","posRate"
1,0.48
2,0.409836065573771
3,0.35042735042735
4,0.476190476190476
5,0.452554744525547
6,0.480519480519481
7,0.358490566037736
8,0.307692307692308
9,0.412280701754386
10,0.34
11,0.459183673469388
12,0.339449541284404
13,0.333333333333333
14,0.392523364485981
15,0.327102803738318
16,0.26865671641791
17,0.423076923076923
18,0.37956204379562
19,0.512605042016807
20,0.525179856115108
21,0.392307692307692
22,0.46583850931677
23,0.525925925925926
24,0.384615384615385
25,0.586826347305389
26,0.394736842105263
27,0.591836734693878
28,0.56953642384106
29,0.571428571428571
30,0.568345323741007
31,0.384615384615385
32,0.4
33,0.516483516483517
34,0.514705882352941
35,0.446808510638298
36,0.468253968253968
37,0.521739130434783
38,0.46218487394958
39,0.456
40,0.512
41,0.412280701754386
42,0.490384615384615
43,0.411764705882353
44,0.541984732824427
45,0.568627450980392
46,0.529411764705882
47,0.462962962962963
48,0.457943925233645
49,0.432
50,0.505154639175258
51,0.559139784946237
52,0.517647058823529
53,0.586206896551724
54,0.486486486486487
55,0.465753424657534
56,0.363636363636364
57,0.433333333333333
58,0.416666666666667
59,0.353846153846154
60,0.492753623188406
61,0.283582089552239
62,0.36231884057971
63,0.434210526315789
64,0.418918918918919
65,0.423529411764706
66,0.473684210526316
67,0.41
68,0.390243902439024
69,0.322222222222222
70,0.390243902439024
71,0.40506329113924
72,0.413793103448276
73,0.393939393939394
74,0.446808510638298
75,0.465116279069767
76,0.396946564885496
77,0.458823529411765
78,0.43801652892562
79,0.421052631578947
80,0.393939393939394
81,0.431372549019608
82,0.4
83,0.444444444444444
84,0.452380952380952
85,0.32258064516129
86,0.409638554216867
87,0.429906542056075
88,0.466019417475728
89,0.475728155339806
90,0.471910112359551
91,0.451612903225806
92,0.350515463917526
93,0.328
94,0.347107438016529
95,0.442477876106195
96,0.439252336448598
97,0.543478260869565
98,0.413461538461538
99,0.481818181818182
100,0.410526315789474
101,0.435294117647059
102,0.373913043478261
103,0.372549019607843
104,0.428571428571429
105,0.476635514018692
106,0.338235294117647
107,0.408163265306122
108,0.397260273972603
109,0.449438202247191
110,0.492537313432836
111,0.561643835616438
112,0.37037037037037
113,0.41
114,0.4
115,0.409638554216867
116,0.434210526315789
117,0.373493975903614
118,0.4
119,0.418604651162791
120,0.46969696969697
121,0.48
122,0.418367346938776
123,0.4375
124,0.384615384615385
125,0.471910112359551
126,0.457831325301205
127,0.418803418803419
128,0.451923076923077
129,0.458715596330275
130,0.375
